timestamp,ax,ay,az,gx,gy,gz,label
2020-03-06,17:30:22.128,0.017822, 0.040283, 0.955078,-0.083923, 1.510620, -0.633240,gal
2020-03-06,17:30:22.156,0.027344, 0.052979, 0.962158,-2.601624, 2.540588, 1.937866,gal
2020-03-06,17:30:22.185,0.023926, 0.062500, 0.967041,-1.823425, 2.197266, -0.038147,gal
2020-03-06,17:30:22.214,0.024902, 0.050293, 0.953369,-1.312256, 1.342773, -0.114441,gal
2020-03-06,17:30:22.244,0.011230, 0.046387, 0.958740,-1.739502, 1.609802, -0.465393,gal
2020-03-06,17:30:22.271,0.020508, 0.051758, 0.954590,-2.731323, 2.037048, -0.099182,gal
2020-03-06,17:30:22.299,0.027588, 0.051270, 0.938721,-1.640320, 2.410889, 0.228882,gal
2020-03-06,17:30:22.328,0.017822, 0.057617, 0.957275,-1.457214, 2.128601, -0.152588,gal
2020-03-06,17:30:22.357,0.019531, 0.048340, 0.958008,-1.861572, 1.548767, -0.556946,gal
2020-03-06,17:30:22.393,0.018311, 0.045166, 0.958740,-1.396179, 1.724243, 0.030518,gal
2020-03-06,17:30:22.426,0.017822, 0.050537, 0.953125,-1.571655, 0.015259, -0.328064,gal
2020-03-06,17:30:22.455,0.017822, 0.049072, 0.961182,-1.396179, 2.059937, -0.030518,gal
2020-03-06,17:30:22.484,0.021484, 0.055908, 0.955322,-2.395630, 1.960754, -0.259399,gal
2020-03-06,17:30:22.515,0.026123, 0.053711, 0.955566,-1.976013, 2.426147, 0.228882,gal
2020-03-06,17:30:22.543,0.021973, 0.048340, 0.962646,-1.350403, 1.739502, -0.518799,gal
2020-03-06,17:30:22.570,0.020996, 0.050293, 0.957275,-1.998901, 2.166748, -0.068665,gal
2020-03-06,17:30:22.598,0.023193, 0.056641, 0.955566,-1.739502, 2.571106, 0.289917,gal
2020-03-06,17:30:22.626,0.019531, 0.050781, 0.958008,-2.105713, 1.808167, -0.289917,gal
2020-03-06,17:30:22.655,0.020020, 0.052246, 0.958984,-1.762390, 2.220154, -0.190735,gal
2020-03-06,17:30:22.683,0.017822, 0.056152, 0.957031,-1.892090, 1.686096, 1.945496,gal
2020-03-06,17:30:22.711,0.020264, 0.051758, 0.957764,-1.937866, 3.845215, -0.358582,gal
2020-03-06,17:30:22.738,0.021729, 0.052246, 0.955322,-1.937866, 2.311707, 0.053406,gal
2020-03-06,17:30:22.767,0.023926, 0.055908, 0.965088,-2.174377, 2.021790, -0.160217,gal
2020-03-06,17:30:22.795,0.021484, 0.046387, 0.958984,-1.869202, 1.853943, -0.297546,gal
2020-03-06,17:30:22.822,0.019287, 0.055664, 0.951660,-1.609802, 2.296448, -0.381470,gal
2020-03-06,17:30:22.850,0.020996, 0.056641, 0.962891,-2.830505, 1.335144, -0.495911,gal
2020-03-06,17:30:22.878,0.024414, 0.045898, 0.953369,-1.266479, 2.380371, -0.183105,gal
2020-03-06,17:30:22.906,0.021973, 0.058838, 0.962158,-1.564026, 3.807068, -0.457764,gal
2020-03-06,17:30:22.933,0.020752, 0.054199, 0.956299,-2.441406, 1.579285, -0.297546,gal
2020-03-06,17:30:22.961,0.017090, 0.050049, 0.953613,-1.091003, 2.258301, -0.289917,gal
2020-03-06,17:30:22.988,0.015137, 0.049316, 0.963867,-2.128601, 1.754761, -0.297546,gal
2020-03-06,17:30:23.016,0.025391, 0.053467, 0.951660,-3.829956, 1.968384, -0.320435,gal
2020-03-06,17:30:23.044,0.015381, 0.050781, 0.958008,-1.625061, 2.166748, -0.282288,gal
2020-03-06,17:30:23.072,0.020508, 0.055176, 0.954346,-2.357483, 1.800537, -0.251770,gal
2020-03-06,17:30:23.100,0.021973, 0.049072, 0.959229,-2.120972, 2.235413, 0.137329,gal
2020-03-06,17:30:23.127,0.021973, 0.054932, 0.959717,-1.655579, 0.045776, 0.091553,gal
