timestamp,ax,ay,az,gx,gy,gz,label
2020-03-13,18:16:18.600,-0.033447, 0.186523, 0.981689,-0.556946, 2.418518, 0.175476,rivka
2020-03-13,18:16:18.626,-0.040283, 0.184326, 0.986816,-1.853943, 2.464294, -0.595093,rivka
2020-03-13,18:16:18.650,-0.041504, 0.186768, 0.974365,-5.935669, 1.373291, -0.846863,rivka
2020-03-13,18:16:18.676,-0.040283, 0.170654, 0.981201,-8.438110, 0.938416, -0.831604,rivka
2020-03-13,18:16:18.704,-0.037598, 0.150391, 0.947998,-1.091003, 0.808716, -0.244141,rivka
2020-03-13,18:16:18.731,-0.035889, 0.163086, 0.979248,0.213623, 3.501892, 0.228882,rivka
2020-03-13,18:16:18.759,-0.035400, 0.176758, 0.976562,-1.594543, 2.250671, 0.190735,rivka
2020-03-13,18:16:18.787,-0.039795, 0.181641, 0.988281,-6.195068, 0.129700, -1.632690,rivka
2020-03-13,18:16:18.815,-0.034668, 0.158691, 0.958252,-1.228333, 0.885010, -0.648499,rivka
2020-03-13,18:16:18.844,-0.037842, 0.177246, 0.980225,0.411987, 1.785278, -0.045776,rivka
2020-03-13,18:16:18.872,-0.036865, 0.172852, 0.973389,-3.501892, 1.762390, -0.068665,rivka
2020-03-13,18:16:18.899,-0.035889, 0.178955, 0.984375,-7.766724, 0.244141, -1.792908,rivka
2020-03-13,18:16:18.927,-0.033447, 0.164307, 0.980957,-5.241394, 1.335144, -0.991821,rivka
2020-03-13,18:16:18.955,-0.027344, 0.149414, 0.982178,-0.679016, 4.631042, 1.876831,rivka
2020-03-13,18:16:18.984,-0.041992, 0.178955, 0.989502,-1.121521, 4.219055, -0.358582,rivka
2020-03-13,18:16:19.014,-0.044189, 0.183594, 0.982422,-2.914429, 1.586914, -2.563477,rivka
2020-03-13,18:16:19.041,-0.043701, 0.160400, 0.959229,-2.632141, 0.167847, -3.906250,rivka
2020-03-13,18:16:19.068,-0.040527, 0.142090, 0.973389,-1.556396, 0.755310, -1.586914,rivka
2020-03-13,18:16:19.097,-0.035889, 0.175537, 0.997070,-0.762939, 1.525879, 0.511169,rivka
2020-03-13,18:16:19.127,-0.036133, 0.177002, 0.983887,-3.845215, 0.053406, -0.801086,rivka
2020-03-13,18:16:19.157,-0.033203, 0.168945, 0.977295,-2.799988, -1.899719, -0.694275,rivka
2020-03-13,18:16:19.184,-0.028076, 0.157959, 0.977539,2.685547, 1.403809, 1.945496,rivka
2020-03-13,18:16:19.212,-0.033691, 0.175537, 1.005615,-1.205444, 3.372192, 1.663208,rivka
2020-03-13,18:16:19.240,-0.034668, 0.179199, 0.979736,-3.395081, 2.174377, -1.472473,rivka
2020-03-13,18:16:19.270,-0.040527, 0.165039, 0.968994,-5.836487, 0.892639, -1.289368,rivka
2020-03-13,18:16:19.297,-0.038086, 0.164551, 0.984375,-0.190735, 1.312256, -1.098633,rivka
2020-03-13,18:16:19.325,-0.035645, 0.178711, 0.974854,0.427246, 1.342773, 0.091553,rivka
2020-03-13,18:16:19.353,-0.034180, 0.177979, 0.982666,-3.555298, 2.082825, -0.717163,rivka
2020-03-13,18:16:19.381,-0.031250, 0.169189, 0.987061,-2.403259, 1.358032, -0.534058,rivka
2020-03-13,18:16:19.409,-0.028564, 0.157471, 0.983154,0.190735, 2.449036, -0.221252,rivka
2020-03-13,18:16:19.436,-0.036377, 0.178467, 0.970215,-1.022339, 2.571106, 0.358582,rivka
2020-03-13,18:16:19.464,-0.044189, 0.189453, 0.970947,-2.326965, 1.495361, -0.572205,rivka
2020-03-13,18:16:19.491,-0.033691, 0.192627, 0.981445,-6.248474, 1.281738, 0.366211,rivka
2020-03-13,18:16:19.520,-0.038086, 0.161133, 0.961426,-5.119324, 0.785828, -0.831604,rivka
2020-03-13,18:16:19.548,-0.032959, 0.162354, 0.981934,1.014709, 1.670837, 0.076294,rivka
2020-03-13,18:16:19.575,-0.039551, 0.194092, 0.969482,-1.708984, 1.091003, -1.502991,rivka
2020-03-13,18:16:19.602,-0.039795, 0.179932, 0.978760,-7.621765, -1.106262, -3.875732,rivka
2020-03-13,18:16:19.630,-0.027100, 0.153809, 0.993164,-8.758545, -0.694275, -0.885010,rivka
2020-03-13,18:16:19.658,-0.023193, 0.141602, 0.970947,-2.822876, 0.007629, 0.999451,rivka
2020-03-13,18:16:19.689,-0.031006, 0.160400, 0.984863,-2.426147, 3.189087, -0.740051,rivka
2020-03-13,18:16:19.718,-0.033691, 0.168457, 0.989258,-6.111145, 2.296448, 0.167847,rivka
2020-03-13,18:16:19.746,-0.032715, 0.163574, 1.026123,5.264282, -3.608704, -2.029419,rivka
2020-03-13,18:16:19.773,-0.031494, 0.137451, 0.973389,-3.730774, 2.685547, 0.946045,rivka
2020-03-13,18:16:19.802,-0.027588, 0.176270, 0.980469,1.022339, 3.379822, -0.404358,rivka
2020-03-13,18:16:19.830,-0.037109, 0.186279, 0.991455,-4.074097, 2.090454, -0.511169,rivka
2020-03-13,18:16:19.858,-0.022217, 0.223877, 0.995605,-0.503540, -4.188538, -1.091003,rivka
2020-03-13,18:16:19.886,-0.032471, 0.155273, 0.982422,-5.683899, -0.442505, 0.015259,rivka
2020-03-13,18:16:19.913,-0.022705, 0.149658, 0.998047,-1.480103, 1.258850, -0.465393,rivka
2020-03-13,18:16:19.942,-0.029053, 0.166016, 0.976074,0.244141, 2.273560, -0.129700,rivka
2020-03-13,18:16:19.969,-0.031982, 0.170166, 0.986084,-2.410889, 0.465393, -0.938416,rivka
2020-03-13,18:16:19.997,-0.024414, 0.157715, 0.981689,-2.166748, 0.488281, 0.572205,rivka
2020-03-13,18:16:20.024,-0.018311, 0.154541, 0.968750,-0.106812, 1.762390, -0.228882,rivka
2020-03-13,18:16:20.052,-0.025879, 0.151611, 0.983887,-0.198364, 2.006531, -0.595093,rivka
2020-03-13,18:16:20.080,-0.025391, 0.167969, 0.989502,-1.121521, 1.846313, -0.892639,rivka
2020-03-13,18:16:20.108,-0.028320, 0.168213, 0.977783,-3.700256, 0.686646, -0.198364,rivka
2020-03-13,18:16:20.136,-0.028809, 0.170898, 0.971191,-3.013611, 0.877380, -0.656128,rivka
2020-03-13,18:16:20.163,-0.019531, 0.148438, 0.981689,0.839233, 2.410889, 1.121521,rivka
2020-03-13,18:16:20.191,-0.028320, 0.152832, 0.990723,3.494263, 3.051758, 0.144958,rivka
2020-03-13,18:16:20.219,-0.030029, 0.182129, 0.980225,0.556946, 2.487183, 0.000000,rivka
2020-03-13,18:16:20.247,-0.036621, 0.172607, 0.975342,-5.493164, 1.434326, -0.633240,rivka
2020-03-13,18:16:20.275,-0.045166, 0.155029, 0.973145,-0.862122, 0.686646, 0.778198,rivka
2020-03-13,18:16:20.302,-0.027832, 0.162109, 0.990234,2.731323, 1.861572, 0.076294,rivka
2020-03-13,18:16:20.329,-0.015869, 0.166748, 0.971924,-0.129700, 1.670837, 0.076294,rivka
2020-03-13,18:16:20.358,-0.028320, 0.188477, 0.999512,-6.721497, 0.831604, -1.594543,rivka
2020-03-13,18:16:20.389,-0.028076, 0.161133, 0.991211,-5.073547, -0.656128, 0.526428,rivka
2020-03-13,18:16:20.418,-0.019287, 0.148926, 0.981201,-3.929138, 0.762939, 0.473022,rivka
2020-03-13,18:16:20.446,-0.022949, 0.150146, 0.990967,-0.694275, 2.143860, -0.305176,rivka
2020-03-13,18:16:20.473,-0.024170, 0.168701, 0.984863,-6.118774, 2.853394, -0.534058,rivka
2020-03-13,18:16:20.502,-0.035645, 0.154297, 0.962402,-6.263733, 0.823975, -1.838684,rivka
2020-03-13,18:16:20.530,-0.025879, 0.133789, 0.969971,-0.511169, 1.205444, 1.098633,rivka
2020-03-13,18:16:20.557,-0.020752, 0.156250, 0.994873,2.639771, 3.334045, 0.343323,rivka
2020-03-13,18:16:20.585,-0.031250, 0.171143, 0.979248,-1.129150, 2.487183, -0.381470,rivka
2020-03-13,18:16:20.613,-0.035645, 0.164551, 0.983643,-2.243042, 0.862122, 0.007629,rivka
2020-03-13,18:16:20.641,-0.023438, 0.156494, 0.989502,-2.334595, 0.778198, 0.335693,rivka
2020-03-13,18:16:20.669,-0.021484, 0.157959, 0.995361,-2.403259, 1.983643, 0.129700,rivka
2020-03-13,18:16:20.697,-0.022705, 0.161133, 0.970703,-5.081177, 1.617432, -0.907898,rivka
2020-03-13,18:16:20.725,-0.019287, 0.148926, 1.009766,5.043030, -3.898621, -0.999451,rivka
2020-03-13,18:16:20.752,-0.021973, 0.149170, 0.978271,-1.594543, 2.777100, 0.549316,rivka
2020-03-13,18:16:20.780,-0.024902, 0.160400, 1.000244,-1.579285, 4.676819, 0.389099,rivka
2020-03-13,18:16:20.808,-0.036621, 0.164062, 0.976562,-1.586914, 2.471924, -0.427246,rivka
2020-03-13,18:16:20.836,-0.033691, 0.159912, 0.994629,-1.579285, 1.586914, 0.434875,rivka
2020-03-13,18:16:20.864,-0.027832, 0.165283, 0.966309,-2.105713, 0.839233, 0.022888,rivka
2020-03-13,18:16:20.892,-0.031738, 0.156982, 0.982910,-0.923157, 1.235962, -0.267029,rivka
2020-03-13,18:16:20.921,-0.033691, 0.159668, 0.974854,-1.747131, 1.838684, -0.617981,rivka
2020-03-13,18:16:20.948,-0.023438, 0.160645, 0.994385,-2.410889, -0.747681, -0.610352,rivka
2020-03-13,18:16:20.976,-0.026123, 0.138428, 0.960205,-2.960205, -0.755310, -1.304626,rivka
2020-03-13,18:16:21.004,-0.017578, 0.137451, 0.989746,2.723694, 1.365662, -0.602722,rivka
2020-03-13,18:16:21.032,-0.026611, 0.175293, 0.983398,2.319336, 1.487732, 1.152039,rivka
2020-03-13,18:16:21.060,-0.027344, 0.176514, 0.969482,-5.409241, 1.510620, -0.061035,rivka
2020-03-13,18:16:21.089,-0.027100, 0.153320, 0.972900,-4.325867, 1.029968, 0.602722,rivka
2020-03-13,18:16:21.117,-0.028320, 0.139893, 0.990234,0.694275, 1.579285, -0.442505,rivka
2020-03-13,18:16:21.144,-0.020264, 0.153320, 0.985840,2.838135, 2.510071, 0.793457,rivka
2020-03-13,18:16:21.172,-0.023193, 0.161133, 0.978027,-2.807617, 2.388000, 1.846313,rivka
2020-03-13,18:16:21.201,-0.028564, 0.153320, 0.979004,-2.487183, 1.701355, 0.984192,rivka
2020-03-13,18:16:21.229,-0.022949, 0.141113, 0.981934,0.068665, 2.746582, 0.297546,rivka
2020-03-13,18:16:21.257,-0.025635, 0.164062, 0.977295,2.311707, 3.990173, 1.335144,rivka
2020-03-13,18:16:21.284,-0.033691, 0.171387, 0.991943,-2.166748, 3.898621, -0.312805,rivka
2020-03-13,18:16:21.311,-0.029053, 0.156494, 0.969238,-3.479004, 0.724792, -0.801086,rivka
2020-03-13,18:16:21.340,-0.033691, 0.151123, 0.967529,-0.350952, 0.198364, 0.358582,rivka
2020-03-13,18:16:21.369,-0.021484, 0.127197, 0.979248,6.401062, 2.441406, 0.946045,rivka
2020-03-13,18:16:21.397,-0.024902, 0.196045, 1.002197,2.807617, 2.441406, 0.556946,rivka
2020-03-13,18:16:21.425,-0.026123, 0.174072, 0.962158,-4.737854, 2.052307, 1.556396,rivka
2020-03-13,18:16:21.452,-0.037354, 0.143555, 0.996338,-5.699158, 1.907349, -2.502441,rivka
2020-03-13,18:16:21.480,-0.020264, 0.141357, 0.965820,1.106262, 3.089905, 1.335144,rivka
2020-03-13,18:16:21.508,-0.016357, 0.156250, 0.980957,0.991821, 4.402161, 1.914978,rivka
2020-03-13,18:16:21.536,-0.041748, 0.174316, 0.980225,-3.158569, 2.868652, -0.556946,rivka
2020-03-13,18:16:21.564,-0.043945, 0.166504, 0.968262,-3.646851, 0.953674, -1.258850,rivka
2020-03-13,18:16:21.592,-0.030518, 0.153320, 0.972656,-3.265381, 0.892639, -0.488281,rivka
2020-03-13,18:16:21.620,-0.027832, 0.152344, 0.995850,-3.623962, 2.113342, -0.389099,rivka
2020-03-13,18:16:21.649,-0.030762, 0.161865, 0.973145,-2.449036, 1.548767, 0.228882,rivka
2020-03-13,18:16:21.677,-0.031738, 0.162354, 0.971436,-2.822876, 0.900269, -0.488281,rivka
2020-03-13,18:16:21.704,-0.024658, 0.149658, 0.991211,-1.464844, 1.304626, -0.732422,rivka
2020-03-13,18:16:21.732,-0.022949, 0.155029, 0.993164,-1.182556, 1.884460, 1.815796,rivka
2020-03-13,18:16:21.760,-0.021973, 0.169922, 0.997314,-6.370544, 2.632141, -1.274109,rivka
2020-03-13,18:16:21.789,-0.030518, 0.150391, 0.977051,-8.750916, 2.677917, -0.686646,rivka
2020-03-13,18:16:21.817,-0.040527, 0.148438, 0.982178,0.259399, 0.946045, -0.617981,rivka
2020-03-13,18:16:21.845,-0.039062, 0.160156, 0.961426,1.136780, 2.372742, 1.228333,rivka
2020-03-13,18:16:21.873,-0.034912, 0.172363, 0.985352,-0.579834, 1.754761, -0.251770,rivka
2020-03-13,18:16:21.900,-0.031250, 0.168701, 0.982178,-6.095886, 1.098633, -0.457764,rivka
2020-03-13,18:16:21.928,-0.027100, 0.146484, 0.966797,-0.587463, 1.220703, -0.564575,rivka
2020-03-13,18:16:21.956,-0.032471, 0.153809, 0.973633,3.959656, 2.296448, -0.091553,rivka
