timestamp,ax,ay,az,gx,gy,gz,label
2020-03-22,14:37:03.774,-0.079102, 0.212646, 1.010986,6.027222, -1.380920, -0.656128, rivka
2020-03-22,14:37:03.807,-0.071289, 0.232666, 0.951416,4.333496, -2.365112, -1.655579, rivka
2020-03-22,14:37:03.834,-0.078125, 0.236084, 0.953857,-6.118774, -0.930786, -1.716614, rivka
2020-03-22,14:37:03.862,-0.100098, 0.176514, 0.947021,-5.661011, 2.136230, -0.961304, rivka
2020-03-22,14:37:03.891,-0.093994, 0.192627, 0.939941,-5.012512, 3.456116, 1.571655, rivka
2020-03-22,14:37:03.919,-0.087891, 0.220703, 0.962891,-6.248474, 2.258301, 3.273010, rivka
2020-03-22,14:37:03.947,-0.080566, 0.209473, 0.980225,-8.003235, -1.823425, 2.090454, rivka
2020-03-22,14:37:03.974,-0.070557, 0.209473, 0.956543,-10.887146, -4.600525, -0.305176, rivka
2020-03-22,14:37:04.001,-0.063232, 0.218262, 0.943115,-14.427185, 4.409790, -0.312805, rivka
2020-03-22,14:37:04.030,-0.087158, 0.163574, 0.967529,-13.496399, 7.255554, 0.930786, rivka
2020-03-22,14:37:04.058,-0.090576, 0.163086, 0.991699,-4.493713, 3.257751, 1.098633, rivka
2020-03-22,14:37:04.085,-0.081299, 0.175781, 0.993896,3.372192, 0.389099, 1.876831, rivka
2020-03-22,14:37:04.113,-0.066162, 0.190674, 0.949463,3.898621, -1.579285, -0.778198, rivka
2020-03-22,14:37:04.140,-0.082764, 0.189209, 0.971436,3.585815, -1.792908, -0.808716, rivka
2020-03-22,14:37:04.168,-0.096680, 0.149902, 0.926514,8.796692, -2.998352, -0.305176, rivka
2020-03-22,14:37:04.197,-0.054199, 0.237793, 0.950684,5.630493, 0.137329, 0.930786, rivka
2020-03-22,14:37:04.225,-0.074219, 0.208496, 0.951904,0.877380, 3.570557, 1.121521, rivka
2020-03-22,14:37:04.252,-0.081543, 0.203125, 0.982178,1.930237, 0.465393, 0.366211, rivka
2020-03-22,14:37:04.279,-0.073242, 0.208252, 0.943359,-1.991272, 2.754211, -0.289917, rivka
2020-03-22,14:37:04.308,-0.066650, 0.226074, 0.995117,-7.301331, 1.739502, -0.068665, rivka
2020-03-22,14:37:04.336,-0.093750, 0.184326, 0.958496,-5.325317, 2.670288, -0.198364, rivka
2020-03-22,14:37:04.364,-0.065918, 0.210449, 0.967285,-5.577087, 3.013611, 0.160217, rivka
2020-03-22,14:37:04.391,-0.071045, 0.199707, 0.970947,-4.653931, 4.455566, -0.457764, rivka
2020-03-22,14:37:04.418,-0.075684, 0.178711, 0.960449,-2.731323, 3.448486, -0.938416, rivka
2020-03-22,14:37:04.446,-0.073486, 0.187256, 0.954834,-0.083923, 5.577087, -1.533508, rivka
2020-03-22,14:37:04.475,-0.086182, 0.167236, 0.950195,1.266479, 4.371643, -1.808167, rivka
2020-03-22,14:37:04.503,-0.079102, 0.198242, 0.971924,1.274109, 5.027771, -1.068115, rivka
2020-03-22,14:37:04.530,-0.089844, 0.187988, 0.979980,2.296448, 1.609802, -2.227783, rivka
2020-03-22,14:37:04.557,-0.083496, 0.214111, 0.951660,3.074646, 0.892639, -0.076294, rivka
2020-03-22,14:37:04.584,-0.085693, 0.187988, 0.944336,0.038147, 2.082825, -1.319885, rivka
2020-03-22,14:37:04.614,-0.088135, 0.200439, 0.952881,0.518799, 1.159668, 0.366211, rivka
2020-03-22,14:37:04.647,-0.081055, 0.209717, 0.957275,3.829956, 0.740051, 0.656128, rivka
2020-03-22,14:37:04.674,-0.075195, 0.227783, 0.953125,-0.740051, 5.744934, 0.595093, rivka
2020-03-22,14:37:04.701,-0.086182, 0.202148, 0.967041,-3.250122, 5.012512, 0.205994, rivka
2020-03-22,14:37:04.730,-0.095215, 0.190674, 0.971436,-2.182007, 2.265930, 0.938416, rivka
2020-03-22,14:37:04.759,-0.083008, 0.223389, 0.969482,-1.861572, -1.167297, 0.411987, rivka
2020-03-22,14:37:04.786,-0.072998, 0.219727, 0.943115,-5.790710, 1.182556, 0.450134, rivka
2020-03-22,14:37:04.813,-0.083008, 0.200439, 0.955078,-5.233765, 4.692078, -0.404358, rivka
2020-03-22,14:37:04.840,-0.082764, 0.216797, 0.993896,-5.607605, 3.639221, -0.732422, rivka
2020-03-22,14:37:04.869,-0.086914, 0.181641, 0.959717,-2.487183, 2.662659, -0.259399, rivka
2020-03-22,14:37:04.897,-0.089355, 0.184570, 0.954590,0.389099, 0.946045, 0.205994, rivka
2020-03-22,14:37:04.924,-0.078613, 0.207275, 0.966797,0.534058, 0.640869, 0.305176, rivka
2020-03-22,14:37:04.952,-0.081055, 0.204102, 0.966553,1.876831, 0.465393, -0.267029, rivka
2020-03-22,14:37:04.979,-0.076660, 0.237549, 1.005859,-1.129150, -3.646851, -0.923157, rivka
2020-03-22,14:37:05.007,-0.072266, 0.223145, 0.958984,-0.892639, -1.831055, -1.518250, rivka
2020-03-22,14:37:05.036,-0.082275, 0.199219, 0.940918,-2.601624, -1.388550, -1.632690, rivka
2020-03-22,14:37:05.063,-0.086426, 0.191650, 0.953857,-2.929688, -0.495911, -0.488281, rivka
2020-03-22,14:37:05.090,-0.065918, 0.230957, 0.937256,-6.324768, 4.386902, 0.137329, rivka
2020-03-22,14:37:05.117,-0.083496, 0.185791, 0.937988,-7.118225, 4.631042, 0.587463, rivka
2020-03-22,14:37:05.144,-0.087402, 0.191406, 0.985840,-3.807068, -1.754761, 0.640869, rivka
2020-03-22,14:37:05.174,-0.057373, 0.232666, 0.957275,-5.805969, 0.854492, -1.953125, rivka
2020-03-22,14:37:05.207,-0.076904, 0.185547, 0.950684,-6.095886, 4.997253, 0.076294, rivka
2020-03-22,14:37:05.234,-0.081543, 0.183105, 0.943604,-1.464844, 7.926941, 0.549316, rivka
2020-03-22,14:37:05.262,-0.074707, 0.212402, 0.979980,-4.196167, -1.609802, -0.541687, rivka
2020-03-22,14:37:05.291,-0.068115, 0.229736, 0.958008,-6.019592, -0.999451, -0.442505, rivka
2020-03-22,14:37:05.319,-0.083252, 0.172607, 0.937744,-1.129150, 0.755310, -0.282288, rivka
2020-03-22,14:37:05.346,-0.074463, 0.201904, 0.969238,0.488281, 5.142212, 0.816345, rivka
2020-03-22,14:37:05.373,-0.076904, 0.214844, 0.989746,-2.388000, 2.052307, -0.411987, rivka
2020-03-22,14:37:05.401,-0.087646, 0.186768, 0.982422,-3.890991, -4.669189, -1.647949, rivka
2020-03-22,14:37:05.429,-0.072021, 0.190918, 0.927246,1.525879, -3.379822, -1.495361, rivka
2020-03-22,14:37:05.458,-0.057617, 0.225586, 0.951416,-3.044128, 4.943848, -0.091553, rivka
2020-03-22,14:37:05.485,-0.079102, 0.197021, 0.975830,-3.356934, 6.103516, 0.419617, rivka
2020-03-22,14:37:05.512,-0.078613, 0.191162, 0.993896,1.091003, -1.846313, -0.976562, rivka
2020-03-22,14:37:05.539,-0.069092, 0.209473, 0.947510,2.182007, 0.572205, -1.152039, rivka
2020-03-22,14:37:05.568,-0.072754, 0.187744, 0.931396,-0.343323, 8.499146, 0.495911, rivka
2020-03-22,14:37:05.597,-0.076172, 0.205811, 0.977051,2.342224, 7.072449, 0.144958, rivka
2020-03-22,14:37:05.625,-0.075928, 0.230469, 0.968750,0.953674, 3.089905, -1.777649, rivka
2020-03-22,14:37:05.652,-0.085938, 0.209473, 0.951904,-4.104614, 4.585266, -1.319885, rivka
2020-03-22,14:37:05.679,-0.088867, 0.180664, 0.926514,-3.005981, 7.820129, 1.190186, rivka
2020-03-22,14:37:05.707,-0.081787, 0.222900, 0.994873,0.434875, 4.119873, -0.541687, rivka
2020-03-22,14:37:05.736,-0.083252, 0.209229, 0.958984,-2.471924, 2.319336, -0.473022, rivka
2020-03-22,14:37:05.764,-0.089355, 0.195312, 0.963135,-5.111694, -1.724243, -0.869751, rivka
2020-03-22,14:37:05.791,-0.066650, 0.220703, 0.929199,-5.165100, 2.571106, -0.938416, rivka
2020-03-22,14:37:05.818,-0.087402, 0.191895, 0.941162,-7.133484, 8.697510, -0.572205, rivka
2020-03-22,14:37:05.846,-0.093506, 0.194580, 0.964844,-6.828308, 8.148193, 0.579834, rivka
2020-03-22,14:37:05.875,-0.092285, 0.202148, 1.017578,-2.548218, 1.800537, 0.358582, rivka
2020-03-22,14:37:05.904,-0.093506, 0.181885, 0.956787,1.304626, -3.509521, -0.595093, rivka
2020-03-22,14:37:05.932,-0.072021, 0.211914, 0.932373,-1.464844, 4.455566, -0.358582, rivka
2020-03-22,14:37:05.959,-0.082520, 0.232666, 0.966309,-4.295349, 7.041931, 0.679016, rivka
2020-03-22,14:37:05.986,-0.092285, 0.187988, 0.980469,-2.540588, 2.258301, -0.503540, rivka
2020-03-22,14:37:06.016,-0.095703, 0.176758, 0.958008,0.305176, -1.220703, -0.488281, rivka
2020-03-22,14:37:06.045,-0.082031, 0.207275, 0.932617,0.694275, 0.671387, 0.663757, rivka
2020-03-22,14:37:06.072,-0.086182, 0.218750, 0.974121,-2.388000, 1.579285, -0.038147, rivka
2020-03-22,14:37:06.099,-0.083984, 0.200195, 0.958984,-1.998901, -0.930786, -0.213623, rivka
2020-03-22,14:37:06.126,-0.079102, 0.206787, 0.963867,-4.936218, -4.005432, 0.358582, rivka
2020-03-22,14:37:06.156,-0.074219, 0.208984, 0.955811,-2.502441, -1.655579, -0.068665, rivka
2020-03-22,14:37:06.184,-0.073975, 0.216553, 0.938965,-5.371094, 3.715515, 0.946045, rivka
2020-03-22,14:37:06.212,-0.077637, 0.207031, 0.958252,-7.080078, 6.752014, 0.061035, rivka
2020-03-22,14:37:06.239,-0.080322, 0.175537, 0.943604,-7.980347, 1.426697, 0.366211, rivka
2020-03-22,14:37:06.266,-0.083984, 0.197998, 0.990234,-7.781982, -2.250671, 0.526428, rivka
2020-03-22,14:37:06.297,-0.075195, 0.183105, 0.945312,-3.608704, -3.242493, -0.457764, rivka
2020-03-22,14:37:06.324,-0.067383, 0.195068, 0.957031,-6.965637, 4.447937, 0.617981, rivka
2020-03-22,14:37:06.351,-0.070068, 0.186768, 0.969482,-5.546570, 4.409790, 0.251770, rivka
2020-03-22,14:37:06.378,-0.083740, 0.185303, 0.972656,-4.852295, 2.838135, -0.488281, rivka
2020-03-22,14:37:06.406,-0.083496, 0.183350, 0.999023,-4.463196, -3.273010, -0.503540, rivka
2020-03-22,14:37:06.435,-0.082764, 0.166992, 0.956299,-0.968933, -5.462646, -0.228882, rivka
2020-03-22,14:37:06.462,-0.072510, 0.185547, 0.946777,-1.930237, -1.472473, 0.709534, rivka
2020-03-22,14:37:06.489,-0.067871, 0.197510, 0.965332,-2.288818, 1.075745, 0.976562, rivka
2020-03-22,14:37:06.517,-0.071289, 0.188232, 0.986816,-3.807068, -0.068665, 0.114441, rivka
2020-03-22,14:37:06.544,-0.062500, 0.181641, 0.943848,-0.228882, -2.410889, -0.801086, rivka
2020-03-22,14:37:06.574,-0.063721, 0.185547, 0.932617,-3.280640, 4.997253, 0.564575, rivka
2020-03-22,14:37:06.601,-0.071533, 0.181885, 0.976318,-6.034851, 5.943298, 1.068115, rivka
2020-03-22,14:37:06.629,-0.071289, 0.190918, 0.999512,-4.577637, 2.426147, 0.091553, rivka
2020-03-22,14:37:06.656,-0.067139, 0.177002, 0.960693,-2.647400, 0.915527, -1.129150, rivka
2020-03-22,14:37:06.683,-0.068115, 0.180664, 0.941162,-4.928589, 6.393433, -0.480652, rivka
2020-03-22,14:37:06.711,-0.073730, 0.177490, 0.972168,-6.561279, 7.041931, 1.945496, rivka
2020-03-22,14:37:06.742,-0.071777, 0.181885, 0.991699,-3.601074, 2.876282, -0.999451, rivka
2020-03-22,14:37:06.770,-0.068359, 0.177490, 0.956787,-4.356384, 5.279541, -1.335144, rivka
2020-03-22,14:37:06.797,-0.079346, 0.186035, 0.999023,-4.890442, 3.097534, -1.464844, rivka
2020-03-22,14:37:06.824,-0.087646, 0.150635, 0.958740,-0.572205, 0.793457, -1.068115, rivka
2020-03-22,14:37:06.853,-0.085205, 0.153809, 0.955322,0.061035, 2.166748, 0.114441, rivka
2020-03-22,14:37:06.884,-0.063721, 0.177490, 0.969482,3.532410, 4.096985, 0.671387, rivka
2020-03-22,14:37:06.912,-0.081543, 0.193359, 0.971924,0.175476, -0.778198, -0.007629, rivka
2020-03-22,14:37:06.939,-0.071533, 0.187988, 0.959229,-0.122070, 0.297546, -0.099182, rivka
2020-03-22,14:37:06.966,-0.074707, 0.176514, 0.947510,-1.068115, 3.013611, 1.930237, rivka
2020-03-22,14:37:06.996,-0.076416, 0.194580, 0.962891,-2.716064, 5.638123, 0.663757, rivka
2020-03-22,14:37:07.025,-0.074951, 0.185791, 0.995361,-2.853394, 0.846863, 0.610352, rivka
2020-03-22,14:37:07.052,-0.068359, 0.188477, 0.959961,-0.350952, 0.144958, -0.335693, rivka
2020-03-22,14:37:07.079,-0.074219, 0.178711, 0.962891,0.648499, 2.548218, -0.564575, rivka
2020-03-22,14:37:07.106,-0.083496, 0.175537, 0.951172,1.190186, 6.675720, 0.526428, rivka
2020-03-22,14:37:07.137,-0.082031, 0.183838, 0.983887,2.624512, 3.852844, -0.328064, rivka
2020-03-22,14:37:07.165,-0.073242, 0.208740, 0.991943,0.228882, 0.282288, -0.991821, rivka
2020-03-22,14:37:07.192,-0.072998, 0.187988, 0.964355,0.427246, 3.890991, -1.113892, rivka
2020-03-22,14:37:07.220,-0.078369, 0.177979, 0.935791,1.319885, 9.262085, -1.174927, rivka
2020-03-22,14:37:07.247,-0.082275, 0.212158, 0.987793,-1.640320, 6.309509, 1.075745, rivka
2020-03-22,14:37:07.277,-0.075928, 0.213867, 0.964844,-1.968384, 5.783081, 0.656128, rivka
2020-03-22,14:37:07.306,-0.090576, 0.185791, 0.968262,-0.183105, 1.914978, -0.877380, rivka
2020-03-22,14:37:07.333,-0.084229, 0.202881, 0.959961,-1.586914, 3.684998, -0.679016, rivka
2020-03-22,14:37:07.360,-0.099365, 0.191895, 0.959961,-4.928589, 3.135681, -0.785828, rivka
2020-03-22,14:37:07.388,-0.109375, 0.178467, 0.965576,-2.662659, 1.869202, 0.511169, rivka
2020-03-22,14:37:07.417,-0.084717, 0.199219, 0.987793,-1.083374, -1.647949, 0.366211, rivka
2020-03-22,14:37:07.445,-0.082031, 0.200928, 0.958740,-1.869202, -0.762939, -0.762939, rivka
2020-03-22,14:37:07.472,-0.094971, 0.175049, 0.939453,-2.532959, 2.769470, 0.099182, rivka
2020-03-22,14:37:07.499,-0.087402, 0.175049, 0.953857,0.656128, 1.419067, 0.617981, rivka
2020-03-22,14:37:07.528,-0.075195, 0.215576, 0.970703,-2.685547, 1.365662, 0.000000, rivka
2020-03-22,14:37:07.556,-0.086670, 0.201416, 0.975342,-4.905701, 1.457214, 0.244141, rivka
2020-03-22,14:37:07.583,-0.085449, 0.190430, 0.976318,-1.098633, 0.831604, -0.457764, rivka
2020-03-22,14:37:07.610,-0.081299, 0.199219, 0.961182,-3.303528, 1.411438, -0.312805, rivka
2020-03-22,14:37:07.637,-0.087646, 0.186768, 0.974854,-5.317688, -0.556946, -0.038147, rivka
2020-03-22,14:37:07.665,-0.088867, 0.182129, 0.983887,-1.235962, -3.158569, 0.465393, rivka
2020-03-22,14:37:07.694,-0.074463, 0.192139, 0.969238,-0.328064, -2.021790, 0.167847, rivka
2020-03-22,14:37:07.723,-0.074951, 0.177979, 0.950684,-2.479553, -1.701355, 0.106812, rivka
2020-03-22,14:37:07.750,-0.091797, 0.184082, 0.963867,-0.091553, -0.473022, -0.167847, rivka
2020-03-22,14:37:07.777,-0.069824, 0.189453, 0.950439,-0.411987, -1.007080, -0.297546, rivka
2020-03-22,14:37:07.804,-0.072266, 0.199219, 0.954834,-4.440308, 1.937866, -0.610352, rivka
2020-03-22,14:37:07.836,-0.073975, 0.179688, 0.953857,-4.272461, -0.869751, -0.305176, rivka
2020-03-22,14:37:07.863,-0.076172, 0.183594, 0.958740,-1.701355, 1.121521, -0.083923, rivka
2020-03-22,14:37:07.890,-0.065430, 0.189697, 0.945068,-3.547668, 1.663208, -0.549316, rivka
2020-03-22,14:37:07.917,-0.057373, 0.207031, 0.950195,-6.782532, 3.562927, 1.319885, rivka
2020-03-22,14:37:07.944,-0.061035, 0.204834, 0.959229,-3.936768, -0.587463, -1.419067, rivka
2020-03-22,14:37:07.974,-0.078125, 0.168945, 0.983887,-2.021790, -0.205994, -1.434326, rivka
2020-03-22,14:37:08.002,-0.084229, 0.140625, 0.966309,-0.350952, -1.251221, -0.099182, rivka
2020-03-22,14:37:08.030,-0.064941, 0.184082, 0.961182,-0.068665, 0.183105, 1.625061, rivka
2020-03-22,14:37:08.057,-0.059082, 0.191162, 0.973633,0.328064, -3.761292, -0.320435, rivka
2020-03-22,14:37:08.084,-0.059570, 0.180176, 0.983398,1.945496, -4.066467, -0.846863, rivka
2020-03-22,14:37:08.112,-0.062500, 0.200195, 0.958496,1.159668, -2.471924, -0.564575, rivka
2020-03-22,14:37:08.143,-0.063965, 0.186279, 0.944580,0.236511, 1.541138, -0.022888, rivka
2020-03-22,14:37:08.170,-0.054932, 0.192383, 0.959473,-1.914978, 4.264832, 0.885010, rivka
2020-03-22,14:37:08.197,-0.052979, 0.199219, 0.976562,-2.388000, 5.310059, 0.808716, rivka
2020-03-22,14:37:08.224,-0.069824, 0.181152, 0.976807,-1.701355, -0.610352, -0.083923, rivka
2020-03-22,14:37:08.256,-0.049072, 0.199951, 0.948975,-2.044678, -0.839233, -0.572205, rivka
2020-03-22,14:37:08.283,-0.039062, 0.204346, 0.965820,-6.187439, 4.753113, -1.846313, rivka
2020-03-22,14:37:08.310,-0.055176, 0.188965, 0.959229,-6.210327, 7.614136, -1.693726, rivka
2020-03-22,14:37:08.337,-0.076416, 0.169678, 0.952637,-5.180359, 7.133484, 0.984192, rivka
2020-03-22,14:37:08.364,-0.061279, 0.186279, 1.001221,0.572205, 2.655029, -0.686646, rivka
2020-03-22,14:37:08.395,-0.050049, 0.199463, 0.937744,1.152039, 3.906250, -1.419067, rivka
2020-03-22,14:37:08.423,-0.070068, 0.172363, 0.958252,-0.366211, 5.142212, -1.350403, rivka
2020-03-22,14:37:08.451,-0.068115, 0.184570, 0.962158,-0.244141, 7.339478, -0.030518, rivka
2020-03-22,14:37:08.478,-0.070801, 0.173828, 0.963135,3.089905, 5.027771, -0.480652, rivka
2020-03-22,14:37:08.505,-0.072510, 0.208740, 0.978516,2.471924, 2.929688, -1.174927, rivka
2020-03-22,14:37:08.536,-0.073486, 0.192139, 0.949951,0.953674, 3.196716, -0.373840, rivka
2020-03-22,14:37:08.563,-0.080078, 0.182861, 0.966064,0.946045, 2.777100, 0.572205, rivka
2020-03-22,14:37:08.590,-0.074219, 0.200928, 0.958008,1.434326, 2.586365, 1.609802, rivka
2020-03-22,14:37:08.617,-0.069824, 0.198975, 0.956055,-1.022339, 0.358582, 0.984192, rivka
2020-03-22,14:37:08.645,-0.056641, 0.224854, 0.964844,-4.280090, 2.822876, -0.175476, rivka
2020-03-22,14:37:08.675,-0.079590, 0.171143, 0.948730,-5.859375, 7.072449, 0.389099, rivka
2020-03-22,14:37:08.702,-0.079346, 0.176025, 0.966309,-2.532959, 4.631042, -0.251770, rivka
2020-03-22,14:37:08.729,-0.074951, 0.209473, 0.998047,-1.144409, 1.708984, -1.708984, rivka
2020-03-22,14:37:08.757,-0.080322, 0.187988, 0.965576,-1.403809, 0.839233, -2.189636, rivka
2020-03-22,14:37:08.784,-0.072754, 0.198975, 0.958984,-2.441406, 1.861572, -1.571655, rivka
2020-03-22,14:37:08.814,-0.068604, 0.208496, 0.954834,-1.235962, 5.134583, -1.022339, rivka
2020-03-22,14:37:08.842,-0.090332, 0.195801, 0.961914,-1.716614, 6.950378, -0.541687, rivka
2020-03-22,14:37:08.870,-0.098877, 0.166016, 0.949463,-0.740051, 2.555847, 0.442505, rivka
2020-03-22,14:37:08.897,-0.074707, 0.197510, 0.942139,2.700806, 0.076294, 0.778198, rivka
2020-03-22,14:37:08.924,-0.069336, 0.225586, 0.950684,-0.877380, 7.209778, 0.541687, rivka
2020-03-22,14:37:08.956,-0.090332, 0.199707, 0.998535,-3.494263, 3.524780, -0.396729, rivka
2020-03-22,14:37:08.983,-0.083252, 0.200439, 0.937500,-4.920959, 2.182007, 0.709534, rivka
2020-03-22,14:37:09.010,-0.079346, 0.205566, 0.964355,-5.348206, 3.211975, 0.343323, rivka
2020-03-22,14:37:09.037,-0.076660, 0.197998, 0.938721,-5.607605, 6.057739, 1.876831, rivka
2020-03-22,14:37:09.065,-0.076660, 0.199951, 0.962158,-8.705139, 8.453369, -0.915527, rivka
2020-03-22,14:37:09.094,-0.092773, 0.177002, 0.981201,-9.300232, 5.226135, -1.304626, rivka
2020-03-22,14:37:09.122,-0.092285, 0.176758, 0.976562,-3.692627, 0.854492, -1.411438, rivka
2020-03-22,14:37:09.151,-0.085205, 0.189453, 0.968262,1.945496, 2.334595, -1.831055, rivka
2020-03-22,14:37:09.178,-0.089600, 0.188477, 0.966553,0.656128, 2.525330, -1.144409, rivka
2020-03-22,14:37:09.206,-0.097900, 0.177246, 0.971680,0.434875, -1.724243, -1.296997, rivka
2020-03-22,14:37:09.236,-0.083496, 0.194824, 0.950684,1.716614, -0.343323, -0.198364, rivka
2020-03-22,14:37:09.264,-0.097168, 0.188477, 0.950928,0.900269, 1.686096, 0.434875, rivka
2020-03-22,14:37:09.292,-0.095459, 0.191406, 0.960693,0.312805, 1.319885, 1.907349, rivka
2020-03-22,14:37:09.319,-0.091309, 0.184814, 0.967041,2.479553, -2.822876, 2.220154, rivka
2020-03-22,14:37:09.346,-0.074219, 0.211426, 0.950439,0.671387, -1.976013, 1.289368, rivka
2020-03-22,14:37:09.377,-0.071045, 0.214111, 0.974121,-4.981995, -2.189636, 0.068665, rivka
2020-03-22,14:37:09.405,-0.079834, 0.198975, 0.955566,-5.889893, -0.846863, -0.679016, rivka
2020-03-22,14:37:09.432,-0.076172, 0.190918, 0.957275,-7.789612, -2.838135, -0.999451, rivka
2020-03-22,14:37:09.459,-0.072998, 0.190186, 0.952881,-3.936768, 1.022339, 0.434875, rivka
2020-03-22,14:37:09.487,-0.069580, 0.195068, 0.937500,-5.493164, 5.867004, 0.625610, rivka
2020-03-22,14:37:09.517,-0.073730, 0.195801, 0.993164,-6.591797, 3.547668, -1.144409, rivka
2020-03-22,14:37:09.545,-0.081055, 0.189697, 0.958496,-5.645752, 0.564575, -1.495361, rivka
2020-03-22,14:37:09.572,-0.069336, 0.193115, 0.957520,-3.669739, 1.670837, -2.281189, rivka
2020-03-22,14:37:09.599,-0.077881, 0.180908, 0.943604,-4.325867, 7.774353, -0.595093, rivka
2020-03-22,14:37:09.628,-0.100098, 0.166992, 0.970947,-3.852844, 6.187439, 0.801086, rivka
2020-03-22,14:37:09.656,-0.088623, 0.184326, 0.978516,3.562927, -0.175476, 1.937866, rivka
2020-03-22,14:37:09.683,-0.072510, 0.212402, 0.951172,-0.129700, 0.740051, -0.442505, rivka
2020-03-22,14:37:09.710,-0.078857, 0.200439, 0.951660,-6.690979, 3.479004, -1.060486, rivka
2020-03-22,14:37:09.738,-0.109375, 0.175293, 0.978516,-9.498596, -0.129700, -1.358032, rivka
2020-03-22,14:37:09.765,-0.093018, 0.177246, 0.970703,-8.445740, -0.343323, 0.434875, rivka
2020-03-22,14:37:09.795,-0.078613, 0.178711, 0.960449,-9.292603, -4.272461, 0.640869, rivka
2020-03-22,14:37:09.823,-0.083740, 0.164551, 0.979980,-8.453369, -8.575439, 0.930786, rivka
2020-03-22,14:37:09.851,-0.092529, 0.144043, 0.977051,-3.311157, -11.291504, 1.686096, rivka
2020-03-22,14:37:09.879,-0.057373, 0.172363, 0.943359,1.266479, -8.331299, 3.005981, rivka
2020-03-22,14:37:09.907,-0.052734, 0.174561, 0.965088,0.198364, -7.438660, 2.502441, rivka
2020-03-22,14:37:09.937,-0.044922, 0.182861, 1.008057,-1.358032, -12.283325, -0.137329, rivka
2020-03-22,14:37:09.965,-0.032959, 0.177979, 0.963379,0.625610, -7.141113, 0.213623, rivka
2020-03-22,14:37:09.993,-0.034424, 0.187012, 0.948242,-0.556946, 0.259399, 2.754211, rivka
2020-03-22,14:37:10.020,-0.036865, 0.192871, 0.982422,-4.676819, 0.137329, 1.815796, rivka
2020-03-22,14:37:10.048,-0.040527, 0.166748, 0.960938,-6.484985, -3.097534, 0.259399, rivka
2020-03-22,14:37:10.078,-0.024170, 0.196533, 0.943848,-7.896423, 3.234863, 0.350952, rivka
2020-03-22,14:37:10.105,-0.027832, 0.200195, 0.958252,-17.761230, 11.001587, 1.312256, rivka
2020-03-22,14:37:10.132,-0.056396, 0.147217, 0.972900,-20.729065, 11.672974, 1.731873, rivka
2020-03-22,14:37:10.159,-0.057617, 0.126465, 0.979248,-16.647339, 4.920959, 1.419067, rivka
2020-03-22,14:37:10.188,-0.035889, 0.163086, 0.966553,-17.005920, 3.929138, 1.579285, rivka
2020-03-22,14:37:10.217,-0.053711, 0.128174, 1.008057,-23.422241, 6.088257, 1.174927, rivka
2020-03-22,14:37:10.244,-0.055420, 0.099365, 0.979736,-17.700195, 2.098083, 0.190735, rivka
2020-03-22,14:37:10.271,-0.057861, 0.101562, 0.987305,-11.627197, -0.915527, 0.549316, rivka
2020-03-22,14:37:10.299,-0.046143, 0.114746, 0.955811,-10.055542, -0.862122, 0.717163, rivka
2020-03-22,14:37:10.326,-0.039062, 0.114502, 0.984131,-11.901855, -0.640869, -0.572205, rivka
2020-03-22,14:37:10.356,-0.039062, 0.115967, 0.974609,-10.841370, -0.381470, -1.953125, rivka
2020-03-22,14:37:10.383,-0.066406, 0.093750, 0.982910,-10.704041, -4.539490, -6.225586, rivka
2020-03-22,14:37:10.410,-0.046143, 0.089111, 0.995117,-9.468079, -6.256104, -2.632141, rivka
2020-03-22,14:37:10.438,-0.055664, 0.055420, 0.979736,-2.037048, -11.093140, -1.289368, rivka
2020-03-22,14:37:10.465,-0.021240, 0.102051, 0.978760,-1.907349, -9.468079, 0.282288, rivka
2020-03-22,14:37:10.495,-0.030029, 0.083740, 0.980713,-0.564575, -7.804871, 1.907349, rivka
2020-03-22,14:37:10.522,-0.015137, 0.106934, 0.977051,-0.923157, -2.189636, 0.267029, rivka
2020-03-22,14:37:10.549,-0.020508, 0.104248, 0.992676,-4.486084, -5.569458, -1.617432, rivka
2020-03-22,14:37:10.576,-0.018066, 0.093750, 0.945557,-4.692078, 1.129150, 0.373840, rivka
2020-03-22,14:37:10.604,-0.000488, 0.082031, 0.981689,-3.036499, 4.913330, 1.670837, rivka
2020-03-22,14:37:10.634,-0.017578, 0.093262, 0.985840,-1.640320, 6.080627, 1.098633, rivka
2020-03-22,14:37:10.663,-0.019043, 0.101562, 0.973633,-0.633240, 5.416870, 0.846863, rivka
2020-03-22,14:37:10.690,-0.010498, 0.106689, 0.964600,-2.639771, 8.895874, -0.106812, rivka
2020-03-22,14:37:10.717,-0.025635, 0.098633, 0.958496,-4.615784, 12.939453, 0.228882, rivka
2020-03-22,14:37:10.745,-0.051514, 0.069824, 0.995117,-2.944946, 8.438110, 1.403809, rivka
2020-03-22,14:37:10.776,-0.045654, 0.098145, 0.985596,-0.312805, 2.037048, 1.594543, rivka
2020-03-22,14:37:10.804,-0.022949, 0.111816, 0.964844,-3.395081, 0.755310, 0.511169, rivka
2020-03-22,14:37:10.831,-0.016113, 0.106445, 0.968262,-9.666443, 2.937317, 0.411987, rivka
2020-03-22,14:37:10.858,-0.038330, 0.093018, 0.970947,-14.900208, 3.044128, 0.244141, rivka
2020-03-22,14:37:10.885,-0.036133, 0.082031, 0.993896,-14.373779, 2.403259, 0.686646, rivka
