timestamp,ax,ay,az,gx,gy,gz,label
2020-03-06,13:53:21.427,0.006104, 0.448242, 0.886230,4.722595, -11.215210, 7.308960,gal
2020-03-06,13:53:21.455,0.024414, 0.381592, 0.892822,7.972717, -11.566162, 17.997742,gal
2020-03-06,13:53:21.483,0.025879, 0.328857, 0.909180,9.696960, -3.173828, 10.246277,gal
2020-03-06,13:53:21.511,0.005371, 0.325195, 0.913330,14.236450, 2.456665, -7.164001,gal
2020-03-06,13:53:21.539,0.027832, 0.412354, 0.890137,13.885498, 4.608154, -5.844116,gal
2020-03-06,13:53:21.566,-0.013672, 0.415039, 0.899414,11.253357, -3.234863, 12.680054,gal
2020-03-06,13:53:21.594,-0.002930, 0.319580, 0.906494,9.956360, -6.042480, -1.182556,gal
2020-03-06,13:53:21.623,-0.002930, 0.378174, 0.962646,4.798889, 1.808167, -0.999451,gal
2020-03-06,13:53:21.652,0.009766, 0.435059, 0.903564,9.330750, -2.952576, -0.305176,gal
2020-03-06,13:53:21.679,-0.016846, 0.473877, 0.911133,7.652283, -13.618469, 8.735657,gal
2020-03-06,13:53:21.707,0.059570, 0.379639, 0.879395,12.702942, -18.447876, -7.209778,gal
2020-03-06,13:53:21.735,0.050293, 0.374268, 0.934082,11.474609, -13.351440, -3.005981,gal
2020-03-06,13:53:21.765,0.054199, 0.439453, 0.846436,13.511658, 6.721497, -1.892090,gal
2020-03-06,13:53:21.793,0.073730, 0.416504, 0.863525,19.683838, 0.839233, -3.181458,gal
2020-03-06,13:53:21.820,0.017822, 0.418945, 0.902588,13.015747, -5.004883, -7.385254,gal
2020-03-06,13:53:21.848,0.086914, 0.477295, 0.870117,18.280029, -3.082275, -13.008118,gal
2020-03-06,13:53:21.875,0.068848, 0.465820, 0.858398,16.609192, 5.218506, -4.219055,gal
2020-03-06,13:53:21.903,0.005615, 0.415771, 0.886230,16.494751, -0.648499, -12.634277,gal
2020-03-06,13:53:21.933,0.050781, 0.483887, 0.867676,14.846802, -5.790710, -19.386292,gal
2020-03-06,13:53:21.961,0.067383, 0.495361, 0.846191,12.359619, -1.472473, -12.672424,gal
2020-03-06,13:53:21.989,0.031494, 0.480713, 0.847168,13.893127, 6.500244, -9.338379,gal
2020-03-06,13:53:22.016,0.027588, 0.465332, 0.860352,15.876770, 6.141663, -13.603210,gal
2020-03-06,13:53:22.045,0.000244, 0.502197, 0.836670,14.465332, 6.805420, -5.905151,gal
2020-03-06,13:53:22.074,0.044678, 0.548828, 0.854004,10.482788, 7.308960, -2.792358,gal
2020-03-06,13:53:22.101,0.004639, 0.521240, 0.838379,8.651733, 8.155823, 0.183105,gal
2020-03-06,13:53:22.129,0.011963, 0.475098, 0.840576,8.979797, 14.007568, -6.690979,gal
2020-03-06,13:53:22.156,-0.016357, 0.518555, 0.820068,3.952026, 12.481689, -2.738953,gal
2020-03-06,13:53:22.186,0.017578, 0.529053, 0.832031,6.736755, 10.787964, -8.895874,gal
2020-03-06,13:53:22.214,-0.003906, 0.591553, 0.844727,3.860474, 7.736206, 10.314941,gal
2020-03-06,13:53:22.242,-0.042969, 0.502197, 0.852051,-1.914978, -2.983093, 6.256104,gal
2020-03-06,13:53:22.270,-0.015381, 0.518066, 0.840332,-0.923157, -10.688782, 4.653931,gal
2020-03-06,13:53:22.297,0.024902, 0.494629, 0.825928,6.904602, -9.193420, -4.638672,gal
2020-03-06,13:53:22.326,-0.016113, 0.523438, 0.853760,8.850098, -0.114441, 4.890442,gal
2020-03-06,13:53:22.354,0.020752, 0.516846, 0.807129,10.597229, 4.806519, -4.043579,gal
2020-03-06,13:53:22.382,-0.004395, 0.505859, 0.815674,13.107300, 11.146545, -6.752014,gal
2020-03-06,13:53:22.410,0.016602, 0.542725, 0.821777,14.167786, 13.504028, -3.166199,gal
2020-03-06,13:53:22.438,-0.015137, 0.554688, 0.807617,15.182495, 15.380859, -6.896973,gal
2020-03-06,13:53:22.467,0.006104, 0.538330, 0.808838,17.250061, 19.317627, -7.049561,gal
2020-03-06,13:53:22.494,-0.024170, 0.581055, 0.778564,21.080017, 22.506714, -11.405945,gal
2020-03-06,13:53:22.522,-0.049316, 0.598145, 0.804443,19.538879, 19.027710, -2.029419,gal
2020-03-06,13:53:22.550,-0.065918, 0.563477, 0.784180,18.264771, 9.742737, -2.952576,gal
2020-03-06,13:53:22.578,-0.042480, 0.573486, 0.782471,18.272400, 12.557983, -5.012512,gal
2020-03-06,13:53:22.606,-0.037354, 0.622314, 0.773682,17.593384, 14.442444, 1.014709,gal
2020-03-06,13:53:22.634,-0.070801, 0.603516, 0.773926,16.883850, 9.109497, 4.913330,gal
2020-03-06,13:53:22.661,-0.075195, 0.574707, 0.774414,20.332336, 4.814148, -8.750916,gal
2020-03-06,13:53:22.689,-0.022705, 0.674805, 0.743408,20.645142, 8.857727, -11.535645,gal
2020-03-06,13:53:22.717,-0.070801, 0.665283, 0.723633,21.423340, 12.397766, 0.320435,gal
2020-03-06,13:53:22.746,-0.079102, 0.616211, 0.760254,17.280579, 5.485535, 7.316589,gal
2020-03-06,13:53:22.774,-0.084961, 0.611084, 0.739014,22.399902, 5.828857, -11.589050,gal
2020-03-06,13:53:22.802,-0.037354, 0.698730, 0.710938,16.334534, 10.040283, -3.814697,gal
2020-03-06,13:53:22.829,-0.087891, 0.705322, 0.745605,21.530151, 5.088806, -14.251709,gal
2020-03-06,13:53:22.857,-0.107178, 0.649414, 0.729736,17.837524, -2.098083, -7.308960,gal
2020-03-06,13:53:22.886,-0.060303, 0.643555, 0.724365,14.953613, 3.746033, -13.984680,gal
2020-03-06,13:53:22.914,-0.074219, 0.751953, 0.702393,18.699646, 4.600525, -6.919861,gal
2020-03-06,13:53:22.942,-0.083984, 0.719727, 0.693604,22.254944, 1.747131, 1.197815,gal
2020-03-06,13:53:22.970,-0.117432, 0.658447, 0.688477,12.634277, 3.265381, 13.549805,gal
2020-03-06,13:53:22.997,-0.072998, 0.613770, 0.710205,11.924744, 9.063721, -2.571106,gal
2020-03-06,13:53:23.026,-0.088135, 0.728760, 0.698730,14.694214, 10.444641, -8.071899,gal
